Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Confirmed_Cummulative,Deaths_Cummulative,Recovered_Cummulative
China,Hebei,2020-01-27,5.0,0.0,0.0,18.0,1.0,0.0
China,Hebei,2020-01-28,15.0,0.0,0.0,33.0,1.0,0.0
China,Hebei,2020-01-29,15.0,0.0,0.0,48.0,1.0,0.0
China,Hebei,2020-01-30,17.0,0.0,0.0,65.0,1.0,0.0
China,Hebei,2020-01-31,17.0,0.0,0.0,82.0,1.0,0.0
China,Hebei,2020-02-01,14.0,0.0,0.0,96.0,1.0,0.0
China,Hebei,2020-02-02,8.0,0.0,3.0,104.0,1.0,3.0
China,Hebei,2020-02-03,9.0,0.0,0.0,113.0,1.0,3.0
China,Hebei,2020-02-04,13.0,0.0,1.0,126.0,1.0,4.0
China,Hebei,2020-02-05,9.0,0.0,2.0,135.0,1.0,6.0
China,Hebei,2020-02-06,22.0,0.0,7.0,157.0,1.0,13.0
China,Hebei,2020-02-07,15.0,0.0,9.0,172.0,1.0,22.0
China,Hebei,2020-02-08,23.0,0.0,8.0,195.0,1.0,30.0
China,Hebei,2020-02-09,11.0,1.0,4.0,206.0,2.0,34.0
China,Hebei,2020-02-10,12.0,0.0,7.0,218.0,2.0,41.0
China,Hebei,2020-02-11,21.0,0.0,7.0,239.0,2.0,48.0
China,Hebei,2020-02-12,12.0,0.0,6.0,251.0,2.0,54.0
China,Hebei,2020-02-13,14.0,1.0,14.0,265.0,3.0,68.0
China,Hebei,2020-02-14,18.0,0.0,19.0,283.0,3.0,87.0
China,Hebei,2020-02-15,8.0,0.0,14.0,291.0,3.0,101.0
China,Hebei,2020-02-16,9.0,0.0,4.0,300.0,3.0,105.0
China,Hebei,2020-02-17,1.0,0.0,17.0,301.0,3.0,122.0
China,Hebei,2020-02-18,5.0,1.0,14.0,306.0,4.0,136.0
China,Hebei,2020-02-19,0.0,0.0,16.0,306.0,4.0,152.0
China,Hebei,2020-02-20,1.0,1.0,17.0,307.0,5.0,169.0
China,Hebei,2020-02-21,1.0,0.0,15.0,308.0,5.0,184.0
China,Hebei,2020-02-22,1.0,1.0,19.0,309.0,6.0,203.0
China,Hebei,2020-02-23,2.0,0.0,16.0,311.0,6.0,219.0
China,Hebei,2020-02-24,0.0,0.0,15.0,311.0,6.0,234.0
China,Hebei,2020-02-25,0.0,0.0,14.0,311.0,6.0,248.0
China,Hebei,2020-02-26,1.0,0.0,13.0,312.0,6.0,261.0
China,Hebei,2020-02-27,5.0,0.0,13.0,317.0,6.0,274.0
China,Hebei,2020-02-28,1.0,0.0,3.0,318.0,6.0,277.0
China,Hebei,2020-02-29,0.0,0.0,5.0,318.0,6.0,282.0
China,Hebei,2020-03-01,0.0,0.0,12.0,318.0,6.0,294.0
China,Hebei,2020-03-02,0.0,0.0,2.0,318.0,6.0,296.0
China,Hebei,2020-03-03,0.0,0.0,4.0,318.0,6.0,300.0
China,Hebei,2020-03-04,0.0,0.0,1.0,318.0,6.0,301.0
China,Hebei,2020-03-05,0.0,0.0,3.0,318.0,6.0,304.0
China,Hebei,2020-03-06,0.0,0.0,1.0,318.0,6.0,305.0
China,Hebei,2020-03-07,0.0,0.0,2.0,318.0,6.0,307.0
China,Hebei,2020-03-08,0.0,0.0,0.0,318.0,6.0,307.0
China,Hebei,2020-03-09,0.0,0.0,0.0,318.0,6.0,307.0
China,Hebei,2020-03-10,0.0,0.0,0.0,318.0,6.0,307.0
China,Hebei,2020-03-11,0.0,0.0,0.0,318.0,6.0,307.0
China,Hebei,2020-03-12,0.0,0.0,1.0,318.0,6.0,308.0
China,Hebei,2020-03-13,0.0,0.0,2.0,318.0,6.0,310.0
China,Hebei,2020-03-14,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-15,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-16,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-17,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-18,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-19,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-20,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-21,0.0,0.0,0.0,318.0,6.0,310.0
China,Hebei,2020-03-22,1.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-23,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-24,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-25,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-26,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-27,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-28,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-29,0.0,0.0,0.0,319.0,6.0,310.0
China,Hebei,2020-03-30,2.0,0.0,0.0,321.0,6.0,310.0
China,Hebei,2020-03-31,0.0,0.0,0.0,321.0,6.0,310.0
China,Hebei,2020-04-01,2.0,0.0,0.0,323.0,6.0,310.0
China,Hebei,2020-04-02,2.0,0.0,0.0,325.0,6.0,310.0
China,Hebei,2020-04-03,1.0,0.0,0.0,326.0,6.0,310.0
China,Hebei,2020-04-04,0.0,0.0,0.0,326.0,6.0,310.0
China,Hebei,2020-04-05,1.0,0.0,0.0,327.0,6.0,310.0
China,Hebei,2020-04-06,0.0,0.0,0.0,327.0,6.0,310.0
China,Hebei,2020-04-07,0.0,0.0,2.0,327.0,6.0,312.0
China,Hebei,2020-04-08,0.0,0.0,0.0,327.0,6.0,312.0
China,Hebei,2020-04-09,0.0,0.0,1.0,327.0,6.0,313.0
China,Hebei,2020-04-10,0.0,0.0,0.0,327.0,6.0,313.0
China,Hebei,2020-04-11,0.0,0.0,0.0,327.0,6.0,313.0
China,Hebei,2020-04-12,0.0,0.0,0.0,327.0,6.0,313.0
China,Hebei,2020-04-13,0.0,0.0,0.0,327.0,6.0,313.0
China,Hebei,2020-04-14,0.0,0.0,1.0,327.0,6.0,314.0
China,Hebei,2020-04-15,0.0,0.0,0.0,327.0,6.0,314.0
China,Hebei,2020-04-16,1.0,0.0,1.0,328.0,6.0,315.0
China,Hebei,2020-04-17,0.0,0.0,1.0,328.0,6.0,316.0
China,Hebei,2020-04-18,0.0,0.0,0.0,328.0,6.0,316.0
China,Hebei,2020-04-19,0.0,0.0,0.0,328.0,6.0,316.0
China,Hebei,2020-04-20,0.0,0.0,1.0,328.0,6.0,317.0
China,Hebei,2020-04-21,0.0,0.0,0.0,328.0,6.0,317.0
China,Hebei,2020-04-22,0.0,0.0,0.0,328.0,6.0,317.0
China,Hebei,2020-04-23,0.0,0.0,0.0,328.0,6.0,317.0
China,Hebei,2020-04-24,0.0,0.0,1.0,328.0,6.0,318.0
China,Hebei,2020-04-25,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-04-26,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-04-27,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-04-28,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-04-29,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-04-30,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-05-01,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-05-02,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-05-03,0.0,0.0,0.0,328.0,6.0,318.0
China,Hebei,2020-05-04,0.0,0.0,2.0,328.0,6.0,320.0
China,Hebei,2020-05-05,0.0,0.0,0.0,328.0,6.0,320.0
China,Hebei,2020-05-06,0.0,0.0,0.0,328.0,6.0,320.0
China,Hebei,2020-05-07,0.0,0.0,0.0,328.0,6.0,320.0
China,Hebei,2020-05-08,0.0,0.0,0.0,328.0,6.0,320.0
China,Hebei,2020-05-09,0.0,0.0,1.0,328.0,6.0,321.0
China,Hebei,2020-05-10,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-11,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-12,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-13,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-14,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-15,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-16,0.0,0.0,0.0,328.0,6.0,321.0
China,Hebei,2020-05-17,0.0,0.0,1.0,328.0,6.0,322.0
China,Hebei,2020-05-18,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-19,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-20,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-21,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-22,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-23,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-24,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-25,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-26,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-27,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-28,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-29,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-30,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-05-31,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-01,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-02,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-03,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-04,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-05,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-06,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-07,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-08,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-09,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-10,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-11,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-12,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-13,0.0,0.0,0.0,328.0,6.0,322.0
China,Hebei,2020-06-14,3.0,0.0,0.0,331.0,6.0,322.0
China,Hebei,2020-06-15,4.0,0.0,0.0,335.0,6.0,322.0
China,Hebei,2020-06-16,1.0,0.0,0.0,336.0,6.0,322.0
China,Hebei,2020-06-17,2.0,0.0,0.0,338.0,6.0,322.0
China,Hebei,2020-06-18,2.0,0.0,0.0,340.0,6.0,322.0
China,Hebei,2020-06-19,0.0,0.0,0.0,340.0,6.0,322.0
China,Hebei,2020-06-20,4.0,0.0,0.0,344.0,6.0,322.0
China,Hebei,2020-06-21,2.0,0.0,0.0,346.0,6.0,322.0
China,Hebei,2020-06-22,0.0,0.0,1.0,346.0,6.0,323.0
China,Hebei,2020-06-23,2.0,0.0,0.0,348.0,6.0,323.0
China,Hebei,2020-06-24,1.0,0.0,0.0,349.0,6.0,323.0
China,Hebei,2020-06-25,0.0,0.0,1.0,349.0,6.0,324.0
China,Hebei,2020-06-26,0.0,0.0,2.0,349.0,6.0,326.0
China,Hebei,2020-06-27,0.0,0.0,5.0,349.0,6.0,331.0
China,Hebei,2020-06-28,0.0,0.0,2.0,349.0,6.0,333.0
China,Hebei,2020-06-29,0.0,0.0,1.0,349.0,6.0,334.0
China,Hebei,2020-06-30,0.0,0.0,0.0,349.0,6.0,334.0
China,Hebei,2020-07-01,0.0,0.0,0.0,349.0,6.0,334.0
China,Hebei,2020-07-02,0.0,0.0,0.0,349.0,6.0,334.0
China,Hebei,2020-07-03,0.0,0.0,2.0,349.0,6.0,336.0
China,Hebei,2020-07-04,0.0,0.0,1.0,349.0,6.0,337.0
China,Hebei,2020-07-05,0.0,0.0,0.0,349.0,6.0,337.0
China,Hebei,2020-07-06,0.0,0.0,0.0,349.0,6.0,337.0
China,Hebei,2020-07-07,0.0,0.0,0.0,349.0,6.0,337.0
China,Hebei,2020-07-08,0.0,0.0,2.0,349.0,6.0,339.0
China,Hebei,2020-07-09,0.0,0.0,0.0,349.0,6.0,339.0
China,Hebei,2020-07-10,0.0,0.0,0.0,349.0,6.0,339.0
China,Hebei,2020-07-11,0.0,0.0,0.0,349.0,6.0,339.0
China,Hebei,2020-07-12,0.0,0.0,0.0,349.0,6.0,339.0
China,Hebei,2020-07-13,0.0,0.0,0.0,349.0,6.0,339.0
China,Hebei,2020-07-14,0.0,0.0,1.0,349.0,6.0,340.0
China,Hebei,2020-07-15,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-16,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-17,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-18,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-19,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-20,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-21,0.0,0.0,0.0,349.0,6.0,340.0
China,Hebei,2020-07-22,0.0,0.0,2.0,349.0,6.0,342.0
China,Hebei,2020-07-23,0.0,0.0,0.0,349.0,6.0,342.0
China,Hebei,2020-07-24,0.0,0.0,0.0,349.0,6.0,342.0
China,Hebei,2020-07-25,0.0,0.0,0.0,349.0,6.0,342.0
China,Hebei,2020-07-26,0.0,0.0,1.0,349.0,6.0,343.0
China,Hebei,2020-07-27,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-07-28,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-07-29,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-07-30,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-07-31,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-01,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-02,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-03,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-04,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-05,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-06,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-07,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-08,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-09,0.0,0.0,0.0,349.0,6.0,343.0
China,Hebei,2020-08-10,1.0,0.0,0.0,350.0,6.0,343.0
China,Hebei,2020-08-11,0.0,0.0,0.0,350.0,6.0,343.0
China,Hebei,2020-08-12,1.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-13,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-14,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-15,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-16,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-17,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-18,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-19,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-20,0.0,0.0,0.0,351.0,6.0,343.0
China,Hebei,2020-08-21,3.0,0.0,0.0,354.0,6.0,343.0
China,Hebei,2020-08-22,5.0,0.0,0.0,359.0,6.0,343.0
China,Hebei,2020-08-23,0.0,0.0,0.0,359.0,6.0,343.0
China,Hebei,2020-08-24,1.0,0.0,0.0,360.0,6.0,343.0
China,Hebei,2020-08-25,0.0,0.0,0.0,360.0,6.0,343.0
China,Hebei,2020-08-26,2.0,0.0,0.0,362.0,6.0,343.0
China,Hebei,2020-08-27,0.0,0.0,0.0,362.0,6.0,343.0
China,Hebei,2020-08-28,0.0,0.0,0.0,362.0,6.0,343.0
China,Hebei,2020-08-29,0.0,0.0,0.0,362.0,6.0,343.0
China,Hebei,2020-08-30,0.0,0.0,0.0,362.0,6.0,343.0
China,Hebei,2020-08-31,3.0,0.0,3.0,365.0,6.0,346.0
China,Hebei,2020-09-01,0.0,0.0,0.0,365.0,6.0,346.0
China,Hebei,2020-09-02,0.0,0.0,1.0,365.0,6.0,347.0
China,Hebei,2020-09-03,0.0,0.0,0.0,365.0,6.0,347.0
China,Hebei,2020-09-04,0.0,0.0,7.0,365.0,6.0,354.0
China,Hebei,2020-09-05,0.0,0.0,0.0,365.0,6.0,354.0
China,Hebei,2020-09-06,0.0,0.0,0.0,365.0,6.0,354.0
China,Hebei,2020-09-07,0.0,0.0,1.0,365.0,6.0,355.0
China,Hebei,2020-09-08,0.0,0.0,0.0,365.0,6.0,355.0
China,Hebei,2020-09-09,0.0,0.0,0.0,365.0,6.0,355.0
China,Hebei,2020-09-10,0.0,0.0,0.0,365.0,6.0,355.0
China,Hebei,2020-09-11,0.0,0.0,0.0,365.0,6.0,355.0
China,Hebei,2020-09-12,0.0,0.0,0.0,365.0,6.0,355.0
China,Hebei,2020-09-13,0.0,0.0,1.0,365.0,6.0,356.0
China,Hebei,2020-09-14,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-15,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-16,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-17,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-18,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-19,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-20,0.0,0.0,0.0,365.0,6.0,356.0
China,Hebei,2020-09-21,0.0,0.0,1.0,365.0,6.0,357.0
China,Hebei,2020-09-22,0.0,0.0,0.0,365.0,6.0,357.0
China,Hebei,2020-09-23,0.0,0.0,0.0,365.0,6.0,357.0
China,Hebei,2020-09-24,0.0,0.0,0.0,365.0,6.0,357.0
China,Hebei,2020-09-25,0.0,0.0,0.0,365.0,6.0,357.0
China,Hebei,2020-09-26,0.0,0.0,0.0,365.0,6.0,357.0
China,Hebei,2020-09-27,0.0,0.0,1.0,365.0,6.0,358.0
China,Hebei,2020-09-28,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-09-29,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-09-30,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-01,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-02,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-03,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-04,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-05,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-06,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-07,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-08,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-09,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-10,0.0,0.0,0.0,365.0,6.0,358.0
China,Hebei,2020-10-11,2.0,0.0,0.0,367.0,6.0,358.0
China,Hebei,2020-10-12,0.0,0.0,0.0,367.0,6.0,358.0
China,Hebei,2020-10-13,0.0,0.0,0.0,367.0,6.0,358.0
China,Hebei,2020-10-14,1.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-15,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-16,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-17,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-18,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-19,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-20,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-21,0.0,0.0,0.0,368.0,6.0,358.0
China,Hebei,2020-10-22,0.0,0.0,1.0,368.0,6.0,359.0
China,Hebei,2020-10-23,0.0,0.0,0.0,368.0,6.0,359.0
China,Hebei,2020-10-24,0.0,0.0,0.0,368.0,6.0,359.0
China,Hebei,2020-10-25,1.0,0.0,0.0,369.0,6.0,359.0
China,Hebei,2020-10-26,2.0,0.0,0.0,371.0,6.0,359.0
China,Hebei,2020-10-27,1.0,0.0,0.0,372.0,6.0,359.0
China,Hebei,2020-10-28,0.0,0.0,0.0,372.0,6.0,359.0
China,Hebei,2020-10-29,0.0,0.0,0.0,372.0,6.0,359.0
China,Hebei,2020-10-30,1.0,0.0,0.0,373.0,6.0,359.0
China,Hebei,2020-10-31,0.0,0.0,0.0,373.0,6.0,359.0
China,Hebei,2020-11-01,0.0,0.0,0.0,373.0,6.0,359.0
China,Hebei,2020-11-02,0.0,0.0,1.0,373.0,6.0,360.0
China,Hebei,2020-11-03,0.0,0.0,0.0,373.0,6.0,360.0
China,Hebei,2020-11-04,0.0,0.0,0.0,373.0,6.0,360.0
China,Hebei,2020-11-05,0.0,0.0,0.0,373.0,6.0,360.0
China,Hebei,2020-11-06,0.0,0.0,0.0,373.0,6.0,360.0
China,Hebei,2020-11-07,0.0,0.0,1.0,373.0,6.0,361.0
China,Hebei,2020-11-08,0.0,0.0,0.0,373.0,6.0,361.0
China,Hebei,2020-11-09,0.0,0.0,0.0,373.0,6.0,361.0
China,Hebei,2020-11-10,0.0,0.0,0.0,373.0,6.0,361.0
China,Hebei,2020-11-11,0.0,0.0,0.0,373.0,6.0,361.0
China,Hebei,2020-11-12,0.0,0.0,0.0,373.0,6.0,361.0
China,Hebei,2020-11-13,0.0,0.0,1.0,373.0,6.0,362.0
China,Hebei,2020-11-14,0.0,0.0,0.0,373.0,6.0,362.0
China,Hebei,2020-11-15,0.0,0.0,0.0,373.0,6.0,362.0
China,Hebei,2020-11-16,0.0,0.0,1.0,373.0,6.0,363.0
China,Hebei,2020-11-17,0.0,0.0,0.0,373.0,6.0,363.0
China,Hebei,2020-11-18,0.0,0.0,0.0,373.0,6.0,363.0
China,Hebei,2020-11-19,0.0,0.0,0.0,373.0,6.0,363.0
China,Hebei,2020-11-20,0.0,0.0,0.0,373.0,6.0,363.0
China,Hebei,2020-11-21,0.0,0.0,0.0,373.0,6.0,363.0
China,Hebei,2020-11-22,0.0,0.0,2.0,373.0,6.0,365.0
China,Hebei,2020-11-23,0.0,0.0,1.0,373.0,6.0,366.0
China,Hebei,2020-11-24,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-11-25,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-11-26,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-11-27,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-11-28,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-11-29,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-11-30,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-12-01,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-12-02,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-12-03,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-12-04,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-12-05,0.0,0.0,0.0,373.0,6.0,366.0
China,Hebei,2020-12-06,0.0,0.0,1.0,373.0,6.0,367.0
China,Hebei,2020-12-07,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-08,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-09,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-10,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-11,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-12,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-13,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-14,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-15,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-16,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-17,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-18,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-19,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-20,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-21,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-22,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-23,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-24,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-25,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-26,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-27,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-28,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-29,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-30,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2020-12-31,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2021-01-01,0.0,0.0,0.0,373.0,6.0,367.0
China,Hebei,2021-01-02,1.0,0.0,0.0,374.0,6.0,367.0
China,Hebei,2021-01-03,4.0,0.0,0.0,378.0,6.0,367.0
China,Hebei,2021-01-04,14.0,0.0,0.0,392.0,6.0,367.0
China,Hebei,2021-01-05,20.0,0.0,0.0,412.0,6.0,367.0
China,Hebei,2021-01-06,53.0,0.0,0.0,465.0,6.0,367.0
China,Hebei,2021-01-07,33.0,0.0,0.0,498.0,6.0,367.0
China,Hebei,2021-01-08,14.0,0.0,0.0,512.0,6.0,367.0
China,Hebei,2021-01-09,46.0,0.0,0.0,558.0,6.0,367.0
China,Hebei,2021-01-10,82.0,0.0,0.0,640.0,6.0,367.0
China,Hebei,2021-01-11,40.0,0.0,0.0,680.0,6.0,367.0
China,Hebei,2021-01-12,90.0,0.0,0.0,770.0,6.0,367.0
China,Hebei,2021-01-13,81.0,1.0,12.0,851.0,7.0,379.0
China,Hebei,2021-01-14,90.0,0.0,0.0,941.0,7.0,379.0
China,Hebei,2021-01-15,90.0,0.0,0.0,1031.0,7.0,379.0
China,Hebei,2021-01-16,72.0,0.0,0.0,1103.0,7.0,379.0
China,Hebei,2021-01-17,54.0,0.0,0.0,1157.0,7.0,379.0
China,Hebei,2021-01-18,35.0,0.0,4.0,1192.0,7.0,383.0
China,Hebei,2021-01-19,19.0,0.0,1.0,1211.0,7.0,384.0
China,Hebei,2021-01-20,20.0,0.0,11.0,1231.0,7.0,395.0
China,Hebei,2021-01-21,21.0,0.0,0.0,1252.0,7.0,395.0
China,Hebei,2021-01-22,12.0,0.0,27.0,1264.0,7.0,422.0
China,Hebei,2021-01-23,19.0,0.0,17.0,1283.0,7.0,439.0
China,Hebei,2021-01-24,11.0,0.0,42.0,1294.0,7.0,481.0
China,Hebei,2021-01-25,5.0,0.0,33.0,1299.0,7.0,514.0
China,Hebei,2021-01-26,7.0,0.0,70.0,1306.0,7.0,584.0
